LinearAccel_X_err,LinearAccel_Y_err,LinearAccel_Z_err,AngularAccel_X_err,AngularAccel_Y_err,AngularAccel_Z_err
0.008042455,0.029769182,0.12889862,0.26586533,0.15696812,0.62718797
0.062422276,0.05049038,0.07579994,0.056913376,0.3154192,0.17942667
0.0563851,0.05952382,0.037347794,0.15790176,0.2911482,0.35610437
0.033942938,0.03816271,0.07057285,0.1678114,0.34482527,0.038493156
0.014342427,0.03341794,0.12606049,0.07231903,0.32785583,0.20442033
0.06261307,0.07418752,0.057293892,0.47442245,0.3556099,0.5761957
0.09851712,0.036723375,0.00922966,0.4018488,0.04198563,0.1771512
0.019825429,0.012056351,0.104730606,0.4484558,0.6806736,0.2902422
0.06742406,0.010270357,0.14884281,0.805521,0.78451157,0.55887794
0.06068553,0.010524273,0.088728905,0.63801956,0.6634712,0.016211987
0.027622,0.055333376,0.058851242,0.025169373,0.30570126,0.48308325
0.004917741,0.017922401,0.05643654,0.23114777,0.041681767,0.15909863
0.017834961,0.07246494,0.032230377,0.10750961,0.30169964,0.14353895
0.034164816,0.005502701,0.023542404,0.15066147,0.32673627,0.5175626
0.028178602,0.058604956,0.03431034,0.0695796,0.009268999,0.2901106
0.043217063,0.0922389,0.045703888,0.024161935,0.18254757,0.51514626
0.063072056,0.11482477,0.034870148,0.0030508041,0.05187273,0.3818965
0.08248904,0.09778857,0.0147304535,0.094097614,0.06880593,0.46012688
0.09963474,0.11170888,0.015002251,0.073966146,0.104988754,0.57655525
0.111001685,0.09400344,0.0085020065,0.13356423,0.086735666,0.29884794
0.12142925,0.07945013,0.0023832321,0.08229685,0.15413457,0.06807884
0.12791434,0.07338858,0.0025730133,0.03051424,0.10064316,0.048620462
0.13104472,0.071042776,0.005170822,0.0061683655,0.084664345,0.1998055
0.12896764,0.04528308,0.0013656616,0.019340038,0.18879795,0.16147614
0.10292082,0.06541228,0.0067358017,0.1192956,0.015215874,0.25769043
0.09444107,0.058606863,0.0010614395,0.20650446,0.10517883,0.056803465
0.09190181,0.049016714,0.007948875,0.14719224,0.09073663,0.10797334
0.09048301,0.04362774,0.0023117065,0.2360282,0.21929502,0.24475515
0.07250053,0.025568962,0.0057849884,0.28774548,0.3346634,0.25859952
0.03279917,0.026839018,0.006772995,0.40385437,0.73147583,0.006103754
0.00051128864,0.00083351135,0.016141891,0.4358859,0.43749714,0.1369797
0.024258226,0.029119492,0.011480331,0.044130325,0.34650326,0.26076305
0.010520995,0.037472725,0.01282692,0.17941177,0.012424946,0.07274109
0.0032611787,0.044793606,0.0007390976,0.08220014,0.23164368,0.104574054
0.0051279664,0.05485964,0.03453827,0.18442655,0.33436394,0.09465104
0.053010345,0.017253041,0.07677269,0.2588277,0.39112186,0.09233832
0.018576324,0.064911604,0.06221199,0.027941704,0.02647391,0.0668509
0.01046443,0.06894255,0.052345276,0.054739952,0.22918928,0.115404606
0.00968039,0.059842944,0.04589653,0.07641268,0.14779758,0.12877083
0.0034958124,0.05194652,0.042560577,0.04467678,0.22730923,0.1800381
0.0014215708,0.041638136,0.039530754,0.04804516,0.13980436,0.14669335
0.043816924,0.0067430735,0.016973495,0.09166241,0.10544968,0.07858086
0.023266792,0.024383485,0.026169777,0.4021647,0.050406456,0.08201456
0.05126977,0.021281362,0.04429722,0.3670349,0.15495872,0.029006958
0.054187894,0.00925225,0.11087799,0.103019714,0.099500656,0.16293895
0.050110817,0.026485026,0.18107033,0.7475481,0.08343029,0.16725492
0.023104787,0.024978638,0.19064903,0.08847809,0.3727665,0.19696283
0.041064024,0.0754804,0.14297771,0.005592346,0.1856842,0.069470525
0.005397558,0.09020454,0.20020676,0.16504288,0.5296402,0.4718783
0.01865244,0.10590553,0.20580292,0.20235157,0.2955551,0.37025797
0.003642559,0.09462696,0.15489197,0.11949062,0.16964936,0.36405277
0.03033793,0.07126105,0.05117035,0.15999508,0.21587086,0.41244245
0.041062713,0.04230219,0.02589035,0.28535986,0.15888596,0.05725813
0.029165745,0.028520823,0.012041092,0.36652374,0.28521252,0.10555911
0.07459515,0.0043723583,0.033381462,0.45995712,0.9727745,0.49919605
0.039061427,0.03709054,0.21300983,0.8364239,1.696772,0.11121857
0.01591438,0.07148814,0.2652645,0.1339693,0.45972538,0.06964588
0.0056572556,0.036351204,0.10286999,0.14615393,0.2869959,0.010139942
0.033272862,0.009765983,0.08721161,0.06928396,0.3521626,0.06882334
0.0084478855,0.021547556,0.1779089,0.07028246,0.09124565,0.031134129
0.034879208,0.02615428,0.20790672,0.10091305,0.4143386,0.65006006
0.058724105,0.008604169,0.20967293,0.3949686,0.28178573,0.0726586
0.034177244,0.002601862,0.08141804,0.04068446,0.06727882,0.051069498
0.03454995,0.00015735626,0.04944229,0.19577876,0.10259247,0.2083664
0.051377907,0.0012601614,0.011768341,0.17171383,0.3252697,0.019353628
0.07285497,0.047646523,0.16839123,0.7033739,0.76527405,0.23900938
0.0056409026,0.039316416,0.05539322,0.34437275,1.3076856,0.21550894
0.013491567,0.063024044,0.004579544,0.012084961,0.22433472,0.36881328
0.08203186,0.047216892,0.15160179,0.1740303,0.6216183,0.033118725
0.08832055,0.019073248,0.2892561,0.291826,0.66383934,0.015319943
0.027736735,0.042742252,0.27701187,0.51444256,0.5530329,0.0578444
0.029774219,0.014747381,0.052545547,0.080248356,0.23976612,0.11947346
0.032420002,0.00744462,0.04642582,0.056084156,0.09443402,0.51742446
0.022935338,0.004803896,0.08088875,0.22719288,0.18130636,0.073408365
0.0072497427,0.012720704,0.17900467,0.05340767,0.36420822,0.05314696
0.010795109,0.025993705,0.16880989,0.23498058,0.13739014,0.14220548
0.014521487,0.031171918,0.07632637,0.19094348,0.34875524,0.0532825
0.020792138,0.026712894,0.01009655,0.4881897,1.0130424,0.10678136
0.009829536,0.0077866316,0.07729435,0.5321064,0.6453533,0.26660728
0.0023931563,0.0074061155,0.17644596,0.4779738,0.6870079,0.5106816
0.027142346,0.0071622133,0.109942436,0.1914339,0.050523758,0.14553356
0.014244199,0.012737989,0.05274391,0.04194367,0.24534035,0.32672238
0.0053259134,0.019559264,0.09749031,0.09546542,0.04342127,0.11383724
0.008715153,0.009759665,0.10171604,0.014879227,0.07876825,0.094292164
0.035289288,0.013076186,0.10293293,0.21204588,0.10647702,0.01515913
0.028315246,0.015177608,0.071531296,0.07596678,0.13529825,0.2950511
0.033750832,0.020057559,0.07313633,0.07181549,0.030380249,0.18565702
0.031726003,0.020270228,0.092321396,0.124073565,0.08515191,0.22339356
0.02954954,0.01159966,0.09891796,0.04116273,0.012061834,0.13029885
0.030694008,0.011224985,0.093008995,0.05398631,0.07548094,0.1268537
0.04214245,0.014956832,0.111439705,0.09355497,0.27449954,0.25104964
0.032928407,0.008416891,0.10218716,0.122938156,0.0869109,0.182237
0.035098493,0.008067608,0.0752182,0.03904414,0.026446879,0.088178515
0.031406462,0.010483146,0.09868622,0.08207452,0.12200165,0.1320225
0.042476356,0.0113271475,0.102856636,0.010568023,0.16211092,0.15356278
0.045158446,0.013929129,0.10435963,0.047381878,0.09001005,0.20981324
0.0367018,0.015359879,0.094218254,0.05134058,0.04470864,0.05749321
0.037951976,0.017286658,0.08209419,0.010699123,0.06431866,0.03716123
0.04228136,0.017615438,0.09678841,0.036394536,0.012033939,0.13991347
0.048559636,0.016637921,0.10372162,0.09442258,0.1518287,0.09530598
0.04931137,0.013204098,0.08744335,0.06780821,0.0040769577,0.08654249
0.0636079,0.024657607,0.092659,0.13655901,0.024601072,0.18994188
0.062306732,0.01170969,0.09938145,0.16612184,0.121739864,0.22374713
0.06339444,0.01679194,0.08919144,0.04529679,0.08813846,0.051284373
0.058480337,0.030917168,0.11995125,0.107681185,0.117210865,0.12041791
0.049720988,0.031111479,0.11806774,0.009031653,0.060313135,0.107872486
0.05653423,0.03259349,0.1277237,0.13609946,0.01004529,0.071374744
0.07954542,0.03372681,0.14551353,0.18411112,0.038512647,0.16560715
0.06364605,0.029219985,0.15972233,0.13013172,0.029975295,0.08085132
0.053577375,0.034445643,0.14787102,0.01726067,0.033480406,0.13323522
0.043994628,0.032608986,0.12270737,0.08104849,0.057698965,0.13947248
0.030640472,0.032407284,0.10019016,0.13807279,0.08202648,0.03417462
0.015115485,0.033256173,0.06151867,0.078139305,0.23170197,0.021864295
0.02842936,0.0357337,0.013442993,0.19335914,0.3331046,0.07168746
0.011900142,0.031075,0.0035142899,0.15382224,0.406016,0.12457013
0.016706347,0.020291924,0.0070858,0.041245487,0.03279662,0.13707387
0.019754976,0.02091825,0.00666523,0.08338997,0.09893525,0.054360215
0.011049613,0.023073673,0.017181396,0.012374282,0.14266711,0.03809476
0.015786648,0.027518153,0.02469349,0.12356061,0.045345128,0.18467498
0.011615127,0.030747771,0.039722443,0.029075503,0.13555276,0.114667654
0.022903413,0.022450447,0.037332535,0.06388235,0.008148819,0.10243338
0.025819018,0.013033628,0.003941536,0.058458805,0.008570313,0.017053604
0.020772755,0.018864036,0.006781578,0.037905455,0.17431724,0.11707879
0.02309215,0.017732382,0.021759033,0.07514781,0.06673062,0.073241144
0.019894257,0.007294178,0.021713257,0.079681575,0.08798474,0.1405127
0.029365912,0.016965747,0.021634102,0.061361313,0.059906244,0.04582858
0.029702365,0.013154149,0.004442215,0.21560192,0.00056244433,0.14345288
0.04025364,0.023007035,0.026191711,0.19911957,0.09267855,0.18339086
0.031582996,0.012494087,0.0023565292,0.15086937,0.14883614,0.012859583
0.022179231,0.0108065605,0.012852669,0.14301825,0.2524751,0.08339167
0.029492825,0.019129395,0.0018634796,0.061302185,0.095038176,0.1307872
0.033787847,0.020053744,0.0104961395,0.11173439,0.06864509,0.10769677
0.023271963,0.016631484,0.0022192001,0.014572978,0.017127484,0.13366288
0.01816386,0.022717953,0.021338463,0.09066224,0.15545368,0.0008327961
0.02281554,0.025433302,0.030497551,0.11620627,0.002064228,0.065374136
0.03783928,0.012915134,0.056777,0.0083146095,0.21431804,0.018632889
0.033690378,0.020859957,0.07310867,0.051311255,0.014288664,0.022620916
0.02632603,0.027005672,0.05358696,0.04678619,0.19346523,0.057802916
0.036118716,0.021864176,0.060313225,0.00487113,0.019695282,0.15320043
0.035855323,0.03177619,0.076758385,0.0039725304,0.02411449,0.12573314
0.035305783,0.03766656,0.05740547,0.016676068,0.05900359,0.20343924
0.04590483,0.033693075,0.03399372,0.13710028,0.17639454,0.11756456
0.04792285,0.029883146,0.044083595,0.034595966,0.04334873,0.05294323
0.066900834,0.021137953,0.01772213,0.036020994,0.114925385,0.14259577
0.067445904,0.025609732,0.025666237,0.10052505,0.12992859,0.09838617
0.06281179,0.016838312,0.013299942,0.029911041,0.16244543,0.10767138
0.05962521,0.018808365,0.03810692,0.032526493,0.028048307,0.0026637316
0.057079017,0.02902484,0.029349327,0.06912718,0.03227353,0.011575103
0.052797616,0.03176713,0.014382362,0.04739988,0.09690428,0.061344147
0.0565027,0.03242898,0.016253471,0.1264255,0.14491963,0.06640375
0.055811793,0.044314623,0.008641243,0.066236794,0.09344676,0.099597216
0.050850123,0.037326097,0.008159637,0.018256247,0.007964015,0.074730344
0.04222879,0.029676914,0.011125565,0.04554391,0.2120474,0.00015622377
0.046206266,0.026778698,0.0018062592,0.036486804,0.06336284,0.07969853
0.049273968,0.02984929,0.011040688,0.042848617,0.028393388,0.028835118
0.061258554,0.034934044,0.021378517,0.016433477,0.083634615,0.12004328
0.0726071,0.023341179,0.028146744,0.074085,0.22386718,0.20008838
0.0666672,0.031096697,0.04507923,0.06781411,0.062256217,0.09386182
0.07971102,0.04386592,0.050289154,0.14059114,0.010163009,0.044772744
0.09044486,0.040104628,0.045822144,0.15760612,0.02641666,0.024728596
0.09267759,0.034881115,0.049900055,0.09227514,0.054257512,0.10091609
0.08949894,0.004966259,0.01959896,0.25739193,0.020217419,0.34950978
0.08545458,0.008263111,0.09171677,0.12995625,0.66955376,0.15743995
0.057706356,0.010736942,0.19458294,0.27428508,0.05796814,0.15052366
0.04591894,0.0014617443,0.11638546,0.00050234795,0.07364321,0.23680162
0.04737872,0.0034832954,0.026369095,0.1400603,0.0097026825,0.13846445
0.04140669,0.009534836,0.00038337708,0.14566493,0.13969612,0.13466454
0.0038775504,0.015581369,0.0139045715,0.050944805,0.23680592,0.104305744
0.007473141,0.028069735,0.03056717,0.25698996,0.58059645,0.34674248
0.00894089,0.0056328773,0.026268005,0.53167343,0.49507904,0.01060307
0.017167408,0.0118050575,0.07041454,0.05446434,0.19214797,0.08504799
0.0310405,0.02733016,0.20441914,0.5403578,0.36036843,0.17066193
0.039898247,0.065280676,0.21100616,0.17421818,0.26208746,0.080126524
0.011863768,0.0075104237,0.18499851,0.2663231,0.01233387,0.3286711
0.04085228,0.026146531,0.050302505,0.81261945,0.18310928,0.30514622
0.0032499433,0.006420374,0.012976646,0.2152896,0.116957664,0.0015640259
0.01910621,0.018307209,0.0037460327,0.09604057,0.28629324,0.018950641
0.030044675,0.024554133,0.030854225,0.24040365,0.09323788,0.022715569
0.054930985,0.043985248,0.028294563,0.25665092,0.16983366,0.5445652
0.1015414,0.050421238,0.025519371,0.48791122,0.034706116,0.75392866
0.15729082,0.071713805,0.0581398,0.5935631,0.9133816,0.7267294
0.16302323,0.058279395,0.057148933,0.08032465,0.17857456,0.84226036
0.14468515,0.007839084,0.062091827,0.24704504,0.34600878,0.016108513
0.12842786,0.09489739,0.015868187,0.3778305,0.095665455,0.19331598
0.10069263,0.12662274,0.03358555,0.4137014,0.09426451,0.16150737
0.034796953,0.08704656,0.061232567,0.07178974,0.03605461,0.16717339
0.03488958,0.09126061,0.07800865,0.39487934,0.0069942474,0.4030466
0.0033519268,0.109380245,0.06390381,0.038841248,0.61296606,0.02570936
0.019341111,0.13910085,0.059714317,0.19671631,0.43692017,0.045797348
0.03131163,0.10977,0.074168205,0.29328537,0.34644794,0.33216047
0.039515257,0.05213642,0.083099365,0.46399117,0.34450674,0.3969102
0.0868361,0.027683318,0.05403614,0.51339626,0.4412303,0.15904427
0.09097934,0.001387775,0.045497894,0.117881775,0.7735009,0.34633875
0.1463921,0.030299425,0.010857582,0.11585879,0.3897171,0.18375921
0.22746992,0.07538986,0.13726616,0.021246552,0.2410593,0.20560408
0.29344606,0.109705806,0.15706444,0.13000011,0.22884083,0.57470036
0.24657464,0.05540502,0.20554829,0.32403374,0.1765213,0.8747959
0.26730585,0.17724109,0.2144804,2.643093,2.4768982,1.2997475
0.36199045,0.25011563,0.12631512,0.3457346,0.33592796,0.58708763
0.38719296,0.18333769,0.11584854,0.25670433,0.21604729,0.71846676
0.38617063,0.09577298,0.09532452,0.07972336,0.14051229,0.7289982
0.36704516,0.044207096,0.09853935,0.15633202,0.34665823,0.030700684
0.30178642,0.049086332,0.087797165,0.32419205,0.42310524,0.14155197
0.1805774,0.13438344,0.06612682,0.59326935,0.5134826,0.46590233
0.20832849,0.04699278,0.06639004,0.90882874,0.6351633,0.7306888
0.17783463,0.019982338,0.06416035,0.13889885,0.08382225,0.09840441
0.16598105,0.020863056,0.058232307,0.46621513,0.20653534,0.096052706
0.113366246,0.07673931,0.042251587,0.20801163,0.54120255,0.14519238
0.056845903,0.13966012,0.020402908,0.19212627,0.47352982,0.0040824413
0.025553942,0.10652709,0.040049553,0.08544159,0.4929409,0.09582269
0.020545006,0.111833334,0.023719788,0.7490399,0.10555649,0.053522646
0.08176994,0.14744401,0.12050152,0.08528066,0.40555525,0.19709158
0.090525925,0.14629006,0.02111435,0.008828104,0.08884001,0.074635506
0.10252696,0.14032722,0.0070610046,0.22539115,0.084125996,0.43444487
0.097553015,0.1255858,0.0049037933,0.16420245,0.01141119,0.13900948
0.060343027,0.024066687,0.026442528,0.28795242,0.17405033,0.3918829
0.09258616,0.12206459,0.0031557083,0.61236286,0.14446664,0.49811614
0.030880272,0.07892358,0.005300522,0.21030617,0.13205886,0.12337875
0.005494535,0.009956837,0.02500534,0.2221713,0.000111699104,0.043889523
0.04184413,0.06838763,0.054183006,0.78258514,0.4046607,0.23470211
0.037718415,0.21434855,0.055416107,0.2229538,0.24683952,0.15507793
0.025001049,0.25862187,0.019957542,1.6696205,0.7590773,0.33278275
0.04482925,0.11876558,0.053351402,1.3964632,0.5238695,1.4086847
0.03930378,0.079605065,0.12943172,0.8060665,0.071027756,1.1956586
0.057391763,0.13476628,0.15146828,0.53482246,0.21611023,1.1342049
0.08849943,0.1316511,0.18478012,0.60944843,0.3484726,0.57881355
0.09393346,0.15590644,0.21843433,0.043572426,0.82406044,0.04908943
0.0052793026,0.25553888,0.1978178,0.65942764,0.06669831,0.079390526
0.04164815,0.11833608,0.20698643,0.45935822,0.081991196,0.11854315
0.12180996,0.0935781,0.13384056,0.69384575,0.26779842,0.46837997
0.13483262,0.10171437,0.04413128,0.2107315,0.04118061,0.7865734
0.12817097,0.079765916,0.015173912,0.0501709,0.27307963,0.48152637
0.112131,0.031001806,0.060248375,0.076021194,0.57981896,0.14460087
0.12357545,0.009215593,0.103476524,0.13085938,0.70279884,0.29039383
0.0063307285,0.02364719,0.04739952,1.6577492,1.1047142,0.7242737
0.09944296,0.0722208,0.097047806,0.9110737,0.48641896,0.815032
0.08996296,0.10123074,0.11598587,0.30301857,0.85611534,0.27902603
0.11086035,0.12113726,0.085967064,0.53847504,0.46524525,0.44079018
0.079972744,0.116811216,0.026511192,0.31817245,0.2890339,0.1994133
0.027345896,0.016671568,0.0591259,0.11501312,0.061180115,0.64263713
0.024660349,0.046885982,0.10963249,0.33349943,0.28139305,0.7263325
0.1555469,0.021585405,0.059412956,0.06377277,0.31183243,0.847265
0.18454218,0.024081945,0.027832031,1.2020216,1.6679122,0.15829182
0.21106505,0.03177774,0.00083351135,1.4825134,0.48559952,0.19542503
0.2550094,0.04688716,0.0016860962,0.2686844,0.0836122,0.49878693
0.13727129,0.07979965,0.14100552,0.5744419,0.5739269,0.11102009
0.0067698956,0.081521034,0.084257126,0.54673386,0.45773834,0.06257439
0.11858404,0.013221264,0.24954224,0.5272007,0.20027924,1.2899022
0.03671664,0.28471828,0.20433903,2.0583916,0.27649593,1.2820511
0.12933034,0.42142367,0.10471344,0.18615723,1.0338573,0.33674622
0.1776577,0.3902712,0.0833292,0.5904026,0.34897232,0.39264965
0.11507335,0.47933006,0.08372402,0.6158905,0.07322407,0.21218348
0.19402438,0.32046032,0.0026988983,0.17784119,0.6137371,0.32819176
0.11176616,0.24461699,0.031360626,0.10077286,0.5096531,0.48764992
0.073319554,0.13969707,0.11959267,0.32406235,0.33552933,0.093419075
0.077197015,0.10163736,0.14721203,0.2958107,0.53845596,0.16812706
0.09471524,0.1295681,0.19081783,0.03268051,0.7402706,0.07011604
0.02995336,0.24546576,0.14619446,0.29777527,0.38629723,0.60012186
0.0040340424,0.2003622,0.19290781,0.44880104,0.509171,0.10394645
0.14387846,0.29714203,0.1804657,0.64951897,0.28648996,0.6823578
0.18921733,0.27854443,0.16055012,0.1342392,0.708303,0.2506299
0.25140297,0.24412346,0.13785744,0.5939994,0.3094778,0.28967
0.26355278,0.20414877,0.131073,0.4865888,0.12514305,0.5671611
0.13788736,0.042628527,0.04492092,0.1522274,0.38944054,0.4261608
0.1474204,0.048213243,0.07587528,0.20518208,0.08032799,0.27254725
0.12640691,0.06922364,0.06525326,0.081009865,0.008191109,0.24322844
0.09948021,0.06659484,0.031175613,0.15075874,0.045226574,0.41157675
0.08941835,0.06253791,0.0080862045,0.13060951,0.35524762,0.3619671
0.07948768,0.06781006,0.024309158,0.29125118,0.5176518,0.40226603
0.026925772,0.024619102,0.07912159,0.42351532,0.67506623,0.28848743
0.010413513,0.042146325,0.07886505,0.05064392,0.38590968,0.35043716
0.0034065023,0.034517407,0.09668636,0.041229248,0.3493936,0.37361526
0.01483126,0.034864664,0.12286091,0.03162098,0.07179761,0.36475992
0.020236224,0.057301164,0.1346035,0.21332741,0.20644534,0.5118239
0.002623111,0.04638791,0.12495422,0.022835732,0.3151436,0.28375906
0.056021154,0.057165146,0.10172081,0.19762993,0.40550804,0.15859598
0.023138642,0.06946814,0.104055405,0.49249923,0.33002663,0.15670018
0.009931445,0.054815054,0.071284294,0.21023655,0.08523798,0.12256932
0.021284938,0.06062007,0.085206985,0.011117935,0.055862904,0.3520937
0.0032560825,0.055975318,0.06865978,0.16815662,0.15476203,0.16732645
0.017921329,0.040840507,0.055556297,0.24540925,0.092347145,0.30648232
0.049787283,0.08090842,0.006409645,0.50245905,0.008459091,0.7812176
0.019803286,0.08790374,0.043251038,0.24656391,0.10423994,0.22211254
0.039654255,0.06962538,0.0706625,0.3058505,0.11047411,0.09555054
0.043352485,0.07650089,0.04766178,0.39709124,0.0812068,0.54099846
0.04638028,0.115463495,0.06696415,0.10139227,0.14344215,0.602643
0.016825795,0.11287141,0.030531883,0.43965626,0.15534544,0.19651985
0.003337264,0.13987017,0.053420067,0.47864532,0.10335064,0.2222743
0.017707705,0.13747978,0.06805897,0.2169075,0.043582022,0.7469727
0.015371919,0.12980628,0.052371025,0.4506278,0.19650152,0.24735975
0.010471225,0.12928891,0.05282879,0.427603,0.13393962,0.4322102
0.012169123,0.13775158,0.06293678,0.3088603,0.08520156,0.39891553
0.021233201,0.13523936,0.051249504,0.35184383,0.09389734,0.34972048
0.038035274,0.13340378,0.0836544,0.10895157,0.06362629,0.34442472
0.002863586,0.10770011,0.049495697,0.6606586,0.26518756,0.21398851
0.041109145,0.1250143,0.0230484,0.15582907,0.077473834,0.20867848
0.015065491,0.10872483,0.048270226,0.055196762,0.17722535,0.4841126
0.016046911,0.10364556,0.07127094,0.11224668,0.0108036995,0.18292618
0.006999314,0.087896824,0.057513237,0.13557577,0.012687683,0.1719625
0.039104432,0.048561573,0.0841465,0.050481796,0.10234833,0.0738039
0.025271475,0.08148599,0.12804604,0.090257645,0.115889624,0.28813457
0.004722804,0.067956924,0.108525276,0.06900978,0.12875819,0.16963208
0.059430003,0.08572912,0.121601105,0.234406,0.01200819,0.37831545
0.06752142,0.10053277,0.15638542,0.10113692,0.13881731,0.5062928
0.04684475,0.07897544,0.11326218,0.057159424,0.0032052994,0.2782029
0.12698156,0.07871032,0.14217377,0.064144135,0.044182777,0.64964294
0.15930139,0.045760155,0.064819336,0.7488003,0.17989695,0.016981125
0.1739206,0.05916047,0.02872467,0.016571045,0.23737764,0.3917179
0.12511075,0.03924954,0.013313293,0.4182806,0.44655418,0.23093414
0.10139358,0.026207447,0.0012960434,0.33943295,0.38536024,1.0783882
0.08982378,0.020431995,0.02816391,0.18418026,0.08654308,0.6264343
0.11211389,0.013976932,0.025175095,0.35815907,0.18951797,0.35149384
0.15109158,0.008629918,0.09939861,0.6378664,0.13502121,0.81659317
0.12886977,0.0052917004,0.126997,0.7686534,0.4837103,0.17851257
0.13852942,0.016802907,0.1745758,0.060914993,0.40590668,0.6399307
0.1806019,0.017628014,0.2276659,0.13361454,0.24429798,0.18294525
0.20619702,0.03254801,0.2146244,0.0773024,0.1466496,0.03285694
0.2129482,0.028666615,0.20618343,0.39479423,0.10760051,0.088682175
0.20823395,0.008480459,0.19512844,0.3364617,0.050172806,0.7132702
0.20072508,0.07175755,0.20511627,0.3228793,0.0650053,0.7002239
0.1666621,0.10921638,0.18805695,0.1488514,0.099318266,0.66736794
0.13112974,0.1337361,0.16098022,0.039836645,0.1434133,0.07919693
0.14071453,0.15989256,0.16740894,0.14159036,0.27779,0.53780365
0.05303681,0.066337585,0.053783417,0.051612854,0.8248615,0.47661972
0.119262695,0.13030243,0.015048027,0.1656847,0.08121395,0.29122162
0.026735008,0.094778895,0.058621407,0.14946651,0.19752455,0.4754095
0.016569018,0.034206867,0.08182049,0.1718378,1.1123574,0.13544846
0.040916026,0.025235415,0.105716705,1.0206804,0.5580082,0.65810585
0.09585625,0.0052320957,0.111083984,0.6088009,0.0806191,0.18805695
0.20420265,0.04276955,0.1094408,0.14362526,0.08570194,0.30523348
0.16111688,0.08537114,0.086455345,0.30240536,0.68308306,0.13186479
0.18960454,0.13034272,0.050945282,0.5629873,0.37748194,0.3763045
0.22251295,0.16586745,0.018294334,0.51454735,0.46210027,0.3616913
0.23931845,0.17995644,0.007840157,0.22773814,0.43776175,0.15632248
0.25385115,0.19739735,0.036910057,0.26016843,0.29277587,0.16297245
0.3043576,0.16768014,0.054190636,0.36062264,0.156744,0.19933176
0.30400997,0.17466438,0.08959961,0.047629356,0.34254694,0.06609666
0.29229188,0.17188138,0.1220541,0.34162807,0.078547955,0.15753245
0.3089608,0.18388516,0.15810108,0.2748232,0.20974028,0.0073137283
0.3224511,0.20166326,0.16734791,0.23403788,0.39150035,0.03951168
0.3147571,0.1909517,0.16999817,0.18585372,0.37235737,0.11184454
0.3318627,0.10877651,0.21159458,0.25030994,0.22655964,0.10444641
0.30709243,0.116203964,0.22633743,0.4058876,0.22447348,0.16137648
0.32731783,0.1032244,0.26765442,0.44627857,0.1623702,0.109279156
0.3274449,0.10756382,0.29343605,0.42633057,0.12062454,0.13363838
0.33690298,0.1092207,0.3167734,0.53782177,0.15000987,0.021110713
0.33388948,0.10530369,0.3223276,0.5285101,0.06462622,0.24253285
0.2751174,0.07869312,0.27327442,0.34412193,0.84090614,0.92987394
0.3002912,0.013534993,0.25481796,0.27778435,0.78915787,0.51786804
0.1240589,0.018081635,0.237463,0.040960312,0.25751972,0.41622353
0.007380694,0.054002017,0.20277691,0.009346008,0.09528732,0.1992569
0.023109227,0.019777715,0.032263756,0.8375206,0.54839706,0.12831116
0.2563401,0.050403535,0.12337589,1.3051491,1.0532131,1.0764008
0.54210913,0.16492915,0.13401508,2.5805397,4.9506035,5.6768494
0.30316302,0.08799207,0.10423088,1.8533959,2.6480932,3.1281853
0.25712216,0.055137277,0.01345253,1.4025164,0.111858726,0.2262764
0.046446174,0.06723499,0.06468105,1.3967323,0.6626043,1.4318104
0.04806982,0.012027025,0.115986824,0.08235741,0.35275948,0.85201645
0.11704607,0.018074512,0.058433533,0.07758522,0.64475894,0.096069336
0.16455767,0.062086105,0.04157448,0.17064667,0.59540176,0.7694092
0.1680722,0.069063425,0.032512665,0.6302366,0.5187615,0.7478905
0.10271427,0.03150177,0.031332016,0.07205677,0.24159479,0.23742867
0.08825222,0.006089449,0.0012454987,0.32166862,0.20085788,0.64333534
0.052499354,0.00081562996,0.008876801,0.6481571,0.23367548,0.4379444
0.040473998,0.0028955936,0.011380196,0.35073948,0.27796078,0.3854618
0.021514416,0.0030126572,0.052062035,0.024546623,0.15620232,0.23295212
0.04233332,0.0100262165,0.0024280548,0.7101917,0.16131687,1.0941563
0.0022839308,0.038187027,0.029750824,0.23108876,0.27959967,0.19867897
0.0062284023,0.027452469,0.016848564,0.18088198,0.05256033,0.29032803
0.009213075,0.04144144,0.005630493,0.08259249,0.13338947,0.0046596527
0.010335207,0.055232763,0.023014069,0.13386595,0.14514542,0.12224865
0.06133312,0.0056078434,0.0689621,0.25556588,0.3458271,0.081652164
0.079143554,0.028797626,0.047528267,0.22722435,0.34607744,0.10228133
0.054308504,0.058542013,0.0365839,0.49245465,0.036253214,0.0012357235
0.051297903,0.050410032,0.011674881,0.38514304,0.16727483,0.2842331
0.04174292,0.05874443,0.0050172806,0.40959263,0.12300348,0.17427707
0.03489822,0.064038634,0.0067510605,0.42680168,0.17633048,0.17521177
0.08334637,0.04991424,0.026072502,0.13981819,0.15047908,0.12775528
0.056626916,0.061030507,0.04654789,0.425735,0.207304,0.02342403
0.06832421,0.049121976,0.08464241,0.04221821,0.17883635,0.08335686
0.07602465,0.057116628,0.0752573,0.07468891,0.23119164,0.049190998
0.11845434,0.049130917,0.091659546,0.12017059,0.17405939,0.13091278
0.11266005,0.092060804,0.048000336,0.112680435,0.1848383,0.5747223
0.15502572,0.16610646,0.04424572,0.07940483,0.2286272,1.0980968
0.13283587,0.13054276,0.0025615692,0.39809704,0.06776285,0.7533008
